rfc_number,rfc_title,publication_year,source_uri,target_uri,source_name,target_name,title_similarity,name_similarity,token_similarity,date_score,total_score,selected
8015,RTP Control Protocol (RTCP) Extended Report (XR) Block for Independent Reporting of Burst/Gap Discard Metrics,2016,/api/v1/doc/document/draft-ietf-xrblock-independent-burst-gap-discard/,/api/v1/doc/document/draft-singh-xrblock-independent-burst-gap-discard/,draft-ietf-xrblock-independent-burst-gap-discard,draft-singh-xrblock-independent-burst-gap-discard,0.9952153110047847,0.8787878787878788,0.8461538461538461,1.0,0.936774628879892,True
8020,NXDOMAIN: There Really Is Nothing Underneath,2016,/api/v1/doc/document/draft-ietf-dnsop-nxdomain-cut/,/api/v1/doc/document/draft-bortzmeyer-dnsop-nxdomain-cut/,draft-ietf-dnsop-nxdomain-cut,draft-bortzmeyer-dnsop-nxdomain-cut,0.8043478260869565,0.8,0.8333333333333334,1.0,0.8286231884057972,True
8022,A YANG Data Model for Routing Management,2016,/api/v1/doc/document/draft-ietf-netmod-routing-cfg/,/api/v1/doc/document/draft-lhotka-netmod-routing-cfg/,draft-ietf-netmod-routing-cfg,draft-lhotka-netmod-routing-cfg,0.7710843373493976,0.7586206896551724,0.6666666666666666,1.0,0.7699764575543554,True
8026,Unified IPv4-in-IPv6 Softwire Customer Premises Equipment (CPE): A DHCPv6-Based Prioritization Mechanism,2016,/api/v1/doc/document/draft-ietf-softwire-unified-cpe/,/api/v1/doc/document/draft-bfmk-softwire-unified-cpe/,draft-ietf-softwire-unified-cpe,draft-bfmk-softwire-unified-cpe,0.4925373134328358,0.7096774193548387,0.6666666666666666,1.0,0.6323944792168191,True
7973,Assignment of an Ethertype for IPv6 with Low-Power Wireless Personal Area Network (LoWPAN) Encapsulation,2016,/api/v1/doc/document/draft-ietf-6lo-ethertype-request/,/api/v1/doc/document/draft-droms-6lo-ethertype-request/,draft-ietf-6lo-ethertype-request,draft-droms-6lo-ethertype-request,0.7484662576687117,0.8947368421052632,0.6666666666666666,1.0,0.7938273598105693,True
8027,DNSSEC Roadblock Avoidance,2016,/api/v1/doc/document/draft-ietf-dnsop-dnssec-roadblock-avoidance/,/api/v1/doc/document/draft-hardaker-dnsop-dnssec-roadblock-avoidance/,draft-ietf-dnsop-dnssec-roadblock-avoidance,draft-hardaker-dnsop-dnssec-roadblock-avoidance,1.0,0.896551724137931,1.0,1.0,0.9741379310344828,True
8028,First-Hop Router Selection by Hosts in a Multi-Prefix Network,2016,/api/v1/doc/document/draft-ietf-6man-multi-homed-host/,/api/v1/doc/document/draft-baker-6man-multi-homed-host/,draft-ietf-6man-multi-homed-host,draft-baker-6man-multi-homed-host,0.7070707070707071,0.8648648648648649,0.75,1.0,0.7843980343980343,True
8035,Session Description Protocol (SDP) Offer/Answer Clarifications for RTP/RTCP Multiplexing,2016,/api/v1/doc/document/draft-ietf-avtcore-5761-update/,/api/v1/doc/document/draft-holmberg-avtcore-5761-update/,draft-ietf-avtcore-5761-update,draft-holmberg-avtcore-5761-update,0.1523809523809524,0.7333333333333333,0.6666666666666666,1.0,0.48523809523809525,True
8024,Multi-Chassis Passive Optical Network (MC-PON) Protection in MPLS,2016,/api/v1/doc/document/draft-ietf-pals-mc-pon/,/api/v1/doc/document/draft-jiang-pwe3-mc-pon/,draft-ietf-pals-mc-pon,draft-jiang-pwe3-mc-pon,0.7272727272727273,0.7058823529411765,0.625,1.0,0.7287433155080214,True
8031,Curve25519 and Curve448 for the Internet Key Exchange Protocol Version 2 (IKEv2) Key Agreement,2016,/api/v1/doc/document/draft-ietf-ipsecme-safecurves/,/api/v1/doc/document/draft-nir-ipsecme-curve25519/,draft-ietf-ipsecme-safecurves,draft-nir-ipsecme-curve25519,0.5038167938931297,0.5,0.3,1.0,0.5117175572519084,True
8039,Multipath Time Synchronization,2016,/api/v1/doc/document/draft-ietf-tictoc-multi-path-synchronization/,/api/v1/doc/document/draft-shpiner-multi-path-synchronization/,draft-ietf-tictoc-multi-path-synchronization,draft-shpiner-multi-path-synchronization,0.9836065573770492,1.0,1.0,1.0,0.9926229508196721,True
7990,RFC Format Framework,2016,/api/v1/doc/document/draft-iab-rfc-framework/,/api/v1/doc/document/draft-flanagan-rfc-framework/,draft-iab-rfc-framework,draft-flanagan-rfc-framework,1.0,1.0,1.0,1.0,0.9999999999999999,True
7991,"The ""xml2rfc"" Version 3 Vocabulary",2016,/api/v1/doc/document/draft-iab-xml2rfc/,/api/v1/doc/document/draft-hoffman-xml2rfc/,draft-iab-xml2rfc,draft-hoffman-xml2rfc,1.0,1.0,1.0,1.0,0.9999999999999999,True
7992,HTML Format for RFCs,2016,/api/v1/doc/document/draft-iab-html-rfc/,/api/v1/doc/document/draft-hildebrand-html-rfc/,draft-iab-html-rfc,draft-hildebrand-html-rfc,0.3013698630136986,1.0,1.0,1.0,0.6856164383561644,True
7993,Cascading Style Sheets (CSS) Requirements for RFCs,2016,/api/v1/doc/document/draft-iab-rfc-css/,/api/v1/doc/document/draft-flanagan-rfc-css/,draft-iab-rfc-css,draft-flanagan-rfc-css,0.684931506849315,1.0,1.0,1.0,0.8582191780821918,True
7994,Requirements for Plain-Text RFCs,2016,/api/v1/doc/document/draft-iab-rfc-plaintext/,/api/v1/doc/document/draft-flanagan-plaintext/,draft-iab-rfc-plaintext,draft-flanagan-plaintext,1.0,0.8181818181818182,1.0,1.0,0.9545454545454545,True
7995,PDF Format for RFCs,2016,/api/v1/doc/document/draft-iab-rfc-use-of-pdf/,/api/v1/doc/document/draft-hansen-rfc-use-of-pdf/,draft-iab-rfc-use-of-pdf,draft-hansen-rfc-use-of-pdf,0.4126984126984127,1.0,1.0,1.0,0.7357142857142857,True
7996,SVG Drawings for RFCs: SVG 1.2 RFC,2016,/api/v1/doc/document/draft-iab-svg-rfc/,/api/v1/doc/document/draft-brownlee-svg-rfc/,draft-iab-svg-rfc,draft-brownlee-svg-rfc,1.0,1.0,1.0,1.0,0.9999999999999999,True
7997,The Use of Non-ASCII Characters in RFCs,2016,/api/v1/doc/document/draft-iab-rfc-nonascii/,/api/v1/doc/document/draft-flanagan-nonascii/,draft-iab-rfc-nonascii,draft-flanagan-nonascii,1.0,0.8,1.0,1.0,0.9500000000000001,True
7998,"""xml2rfc"" Version 3 Preparation Tool Description",2016,/api/v1/doc/document/draft-iab-rfcv3-preptool/,/api/v1/doc/document/draft-hoffman-rfcv3-preptool/,draft-iab-rfcv3-preptool,draft-hoffman-rfcv3-preptool,0.7567567567567568,1.0,1.0,1.0,0.8905405405405405,True
8014,An Architecture for Data-Center Network Virtualization over Layer 3 (NVO3),2016,/api/v1/doc/document/draft-ietf-nvo3-arch/,/api/v1/doc/document/draft-narten-nvo3-arch/,draft-ietf-nvo3-arch,draft-narten-nvo3-arch,0.6194690265486725,0.6153846153846154,0.5,1.0,0.6326072157930565,True
8042,OSPF Two-Part Metric,2016,/api/v1/doc/document/draft-ietf-ospf-two-part-metric/,/api/v1/doc/document/draft-zzhang-ospf-two-part-metric/,draft-ietf-ospf-two-part-metric,draft-zzhang-ospf-two-part-metric,1.0,0.8571428571428571,1.0,1.0,0.9642857142857143,True
8048,Interworking between the Session Initiation Protocol (SIP) and the Extensible Messaging and Presence Protocol (XMPP): Presence,2016,/api/v1/doc/document/draft-ietf-stox-7248bis/,/api/v1/doc/document/draft-saintandre-stox-7248bis/,draft-ietf-stox-7248bis,draft-saintandre-stox-7248bis,1.0,0.7368421052631579,1.0,1.0,0.9342105263157895,True
8021,Generation of IPv6 Atomic Fragments Considered Harmful,2017,/api/v1/doc/document/draft-ietf-6man-deprecate-atomfrag-generation/,/api/v1/doc/document/draft-gont-6man-deprecate-atomfrag-generation/,draft-ietf-6man-deprecate-atomfrag-generation,draft-gont-6man-deprecate-atomfrag-generation,0.6666666666666666,0.9206349206349206,0.75,1.0,0.7801587301587302,True
8051,Applicability of a Stateful Path Computation Element (PCE),2017,/api/v1/doc/document/draft-ietf-pce-stateful-pce-app/,/api/v1/doc/document/draft-zhang-pce-stateful-pce-app/,draft-ietf-pce-stateful-pce-app,draft-zhang-pce-stateful-pce-app,0.9818181818181818,0.8888888888888888,1.0,1.0,0.9640404040404039,True
8001,RSVP-TE Extensions for Collecting Shared Risk Link Group (SRLG) Information,2017,/api/v1/doc/document/draft-ietf-teas-rsvp-te-srlg-collect/,/api/v1/doc/document/draft-ietf-ccamp-rsvp-te-srlg-collect/,draft-ietf-teas-rsvp-te-srlg-collect,draft-ietf-ccamp-rsvp-te-srlg-collect,0.8130081300813008,1.0,1.0,1.0,0.9158536585365854,True
8001,RSVP-TE Extensions for Collecting Shared Risk Link Group (SRLG) Information,2017,/api/v1/doc/document/draft-ietf-ccamp-rsvp-te-srlg-collect/,/api/v1/doc/document/draft-zhang-ccamp-srlg-fa-configuration/,draft-ietf-ccamp-rsvp-te-srlg-collect,draft-zhang-ccamp-srlg-fa-configuration,1.0,0.425531914893617,1.0,1.0,0.8563829787234042,True
8036,Applicability Statement for the Routing Protocol for Low-Power and Lossy Networks (RPL) in Advanced Metering Infrastructure (AMI) Networks,2017,/api/v1/doc/document/draft-ietf-roll-applicability-ami/,/api/v1/doc/document/draft-popa-roll-applicability-ami/,draft-ietf-roll-applicability-ami,draft-popa-roll-applicability-ami,0.8595744680851064,0.8717948717948718,0.75,1.0,0.8547572285870159,True
8056,Extensible Provisioning Protocol (EPP) and Registration Data Access Protocol (RDAP) Status Mapping,2017,/api/v1/doc/document/draft-ietf-regext-epp-rdap-status-mapping/,/api/v1/doc/document/draft-gould-epp-rdap-status-mapping/,draft-ietf-regext-epp-rdap-status-mapping,draft-gould-epp-rdap-status-mapping,1.0,1.0,1.0,1.0,0.9999999999999999,True
8059,PIM Join Attributes for Locator/ID Separation Protocol (LISP) Environments,2017,/api/v1/doc/document/draft-ietf-pim-join-attributes-for-lisp/,/api/v1/doc/document/draft-arango-pim-join-attributes-for-lisp/,draft-ietf-pim-join-attributes-for-lisp,draft-arango-pim-join-attributes-for-lisp,0.7256637168141593,0.9230769230769231,0.75,1.0,0.8073179033356025,True
8032,Edwards-Curve Digital Signature Algorithm (EdDSA),2017,/api/v1/doc/document/draft-irtf-cfrg-eddsa/,/api/v1/doc/document/draft-josefsson-eddsa-ed25519/,draft-irtf-cfrg-eddsa,draft-josefsson-eddsa-ed25519,0.15625,0.5555555555555556,0.5,1.0,0.4092013888888889,True
8037,CFRG Elliptic Curve Diffie-Hellman (ECDH) and Signatures in JSON Object Signing and Encryption (JOSE),2017,/api/v1/doc/document/draft-ietf-jose-cfrg-curves/,/api/v1/doc/document/draft-liusvaara-jose-cfrg-curves/,draft-ietf-jose-cfrg-curves,draft-liusvaara-jose-cfrg-curves,0.5038167938931297,0.8148148148148148,0.6666666666666666,1.0,0.6637545942889453,True
8044,Data Types in RADIUS,2017,/api/v1/doc/document/draft-ietf-radext-datatypes/,/api/v1/doc/document/draft-dekok-radext-datatypes/,draft-ietf-radext-datatypes,draft-dekok-radext-datatypes,0.4166666666666667,0.72,0.5,1.0,0.5675,True
8045,RADIUS Extensions for IP Port Configuration and Reporting,2017,/api/v1/doc/document/draft-ietf-radext-ip-port-radius-ext/,/api/v1/doc/document/draft-cheng-radext-ip-port-radius-ext/,draft-ietf-radext-ip-port-radius-ext,draft-cheng-radext-ip-port-radius-ext,1.0,0.8372093023255814,1.0,1.0,0.9593023255813954,True
8045,RADIUS Extensions for IP Port Configuration and Reporting,2017,/api/v1/doc/document/draft-ietf-radext-ip-port-radius-ext/,/api/v1/doc/document/draft-cheng-behave-cgn-cfg-radius-ext/,draft-ietf-radext-ip-port-radius-ext,draft-cheng-behave-cgn-cfg-radius-ext,0.9391304347826087,0.5581395348837209,0.8333333333333334,1.0,0.8288102460397707,False
8045,RADIUS Extensions for IP Port Configuration and Reporting,2017,/api/v1/doc/document/draft-cheng-radext-ip-port-radius-ext/,/api/v1/doc/document/draft-cheng-behave-cgn-cfg-radius-ext/,draft-cheng-radext-ip-port-radius-ext,draft-cheng-behave-cgn-cfg-radius-ext,0.9391304347826087,0.6,0.8333333333333334,1.0,0.8392753623188406,True
8040,RESTCONF Protocol,2017,/api/v1/doc/document/draft-ietf-netconf-restconf/,/api/v1/doc/document/draft-bierman-netconf-restconf/,draft-ietf-netconf-restconf,draft-bierman-netconf-restconf,1.0,0.6666666666666666,1.0,1.0,0.9166666666666666,True
8060,LISP Canonical Address Format (LCAF),2017,/api/v1/doc/document/draft-ietf-lisp-lcaf/,/api/v1/doc/document/draft-farinacci-lisp-lcaf/,draft-ietf-lisp-lcaf,draft-farinacci-lisp-lcaf,1.0,0.6153846153846154,1.0,1.0,0.9038461538461539,True
8061,Locator/ID Separation Protocol (LISP) Data-Plane Confidentiality,2017,/api/v1/doc/document/draft-ietf-lisp-crypto/,/api/v1/doc/document/draft-farinacci-lisp-crypto/,draft-ietf-lisp-crypto,draft-farinacci-lisp-crypto,0.6666666666666666,0.7058823529411765,0.6666666666666666,1.0,0.7098039215686274,True
8077,Pseudowire Setup and Maintenance Using the Label Distribution Protocol (LDP),2017,/api/v1/doc/document/draft-ietf-pals-rfc4447bis/,/api/v1/doc/document/draft-ietf-pwe3-rfc4447bis/,draft-ietf-pals-rfc4447bis,draft-ietf-pwe3-rfc4447bis,0.9722222222222222,1.0,1.0,1.0,0.9874999999999999,True
8063,Key Relay Mapping for the Extensible Provisioning Protocol,2017,/api/v1/doc/document/draft-ietf-eppext-keyrelay/,/api/v1/doc/document/draft-gieben-epp-keyrelay/,draft-ietf-eppext-keyrelay,draft-gieben-epp-keyrelay,1.0,0.8,1.0,1.0,0.9500000000000001,True
8080,Edwards-Curve Digital Security Algorithm (EdDSA) for DNSSEC,2017,/api/v1/doc/document/draft-ietf-curdle-dnskey-eddsa/,/api/v1/doc/document/draft-ietf-curdle-dnskey-ed448/,draft-ietf-curdle-dnskey-eddsa,draft-ietf-curdle-dnskey-ed448,0.3561643835616438,0.75,0.3333333333333333,1.0,0.5144406392694064,True
8080,Edwards-Curve Digital Security Algorithm (EdDSA) for DNSSEC,2017,/api/v1/doc/document/draft-ietf-curdle-dnskey-eddsa/,/api/v1/doc/document/draft-ietf-curdle-dnskey-ed25519/,draft-ietf-curdle-dnskey-eddsa,draft-ietf-curdle-dnskey-ed25519,0.3466666666666667,0.6923076923076923,0.3333333333333333,1.0,0.4957435897435897,False
8080,Edwards-Curve Digital Security Algorithm (EdDSA) for DNSSEC,2017,/api/v1/doc/document/draft-ietf-curdle-dnskey-ed448/,/api/v1/doc/document/draft-sury-dnskey-ed448/,draft-ietf-curdle-dnskey-ed448,draft-sury-dnskey-ed448,1.0,1.0,1.0,1.0,0.9999999999999999,True
8091,A Media Type Structured Syntax Suffix for JSON Text Sequences,2017,/api/v1/doc/document/draft-wilde-json-seq-suffix/,/api/v1/doc/document/draft-json-seq-suffix/,draft-wilde-json-seq-suffix,draft-json-seq-suffix,1.0,0.8,1.0,1.0,0.9500000000000001,True
8092,BGP Large Communities Attribute,2017,/api/v1/doc/document/draft-ietf-idr-large-community/,/api/v1/doc/document/draft-heitz-idr-large-community/,draft-ietf-idr-large-community,draft-heitz-idr-large-community,0.56,0.8823529411764706,0.6666666666666666,1.0,0.705921568627451,True
8093,"Deprecation of BGP Path Attribute Values 30, 31, 129, 241, 242, and 243",2017,/api/v1/doc/document/draft-ietf-idr-deprecate-30-31-129/,/api/v1/doc/document/draft-snijders-idr-deprecate-30-31-129/,draft-ietf-idr-deprecate-30-31-129,draft-snijders-idr-deprecate-30-31-129,0.9848484848484849,0.9047619047619048,0.8,1.0,0.9293722943722944,True
8089,"The ""file"" URI Scheme",2017,/api/v1/doc/document/draft-ietf-appsawg-file-scheme/,/api/v1/doc/document/draft-kerwin-file-scheme/,draft-ietf-appsawg-file-scheme,draft-kerwin-file-scheme,1.0,1.0,1.0,1.0,0.9999999999999999,True
8071,NETCONF Call Home and RESTCONF Call Home,2017,/api/v1/doc/document/draft-ietf-netconf-call-home/,/api/v1/doc/document/draft-ietf-netconf-reverse-ssh/,draft-ietf-netconf-call-home,draft-ietf-netconf-reverse-ssh,0.6567164179104478,0.2,0.5,1.0,0.5455223880597014,True
8072,YANG Patch Media Type,2017,/api/v1/doc/document/draft-ietf-netconf-yang-patch/,/api/v1/doc/document/draft-bierman-netconf-yang-patch/,draft-ietf-netconf-yang-patch,draft-bierman-netconf-yang-patch,1.0,0.7142857142857143,1.0,1.0,0.9285714285714285,True
8013,Forwarding and Control Element Separation (ForCES) Inter-FE Logical Functional Block (LFB),2017,/api/v1/doc/document/draft-ietf-forces-interfelfb/,/api/v1/doc/document/draft-joachimpillai-forces-interfelfb/,draft-ietf-forces-interfelfb,draft-joachimpillai-forces-interfelfb,0.3619047619047619,0.7407407407407407,0.5,1.0,0.548042328042328,True
8065,Privacy Considerations for IPv6 Adaptation-Layer Mechanisms,2017,/api/v1/doc/document/draft-ietf-6lo-privacy-considerations/,/api/v1/doc/document/draft-thaler-6lo-privacy-considerations/,draft-ietf-6lo-privacy-considerations,draft-thaler-6lo-privacy-considerations,0.6119402985074627,0.9166666666666666,0.6666666666666666,1.0,0.7378731343283581,True
8049,YANG Data Model for L3VPN Service Delivery,2017,/api/v1/doc/document/draft-ietf-l3sm-l3vpn-service-model/,/api/v1/doc/document/draft-ltsd-l3sm-l3vpn-service-model/,draft-ietf-l3sm-l3vpn-service-model,draft-ltsd-l3sm-l3vpn-service-model,1.0,0.8837209302325582,1.0,1.0,0.9709302325581396,True
8049,YANG Data Model for L3VPN Service Delivery,2017,/api/v1/doc/document/draft-ltsd-l3sm-l3vpn-service-model/,/api/v1/doc/document/draft-l3vpn-service-yang/,draft-ltsd-l3sm-l3vpn-service-model,draft-l3vpn-service-yang,1.0,0.4444444444444444,1.0,1.0,0.861111111111111,True
8103,Using ChaCha20-Poly1305 Authenticated Encryption in the Cryptographic Message Syntax (CMS),2017,/api/v1/doc/document/draft-ietf-curdle-cms-chacha20-poly1305/,/api/v1/doc/document/draft-housley-cms-chacha20-poly1305/,draft-ietf-curdle-cms-chacha20-poly1305,draft-housley-cms-chacha20-poly1305,1.0,1.0,1.0,1.0,0.9999999999999999,True
8033,Proportional Integral Controller Enhanced (PIE): A Lightweight Control Scheme to Address the Bufferbloat Problem,2017,/api/v1/doc/document/draft-ietf-aqm-pie/,/api/v1/doc/document/draft-pan-aqm-pie/,draft-ietf-aqm-pie,draft-pan-aqm-pie,0.7613636363636364,0.6,0.6363636363636364,1.0,0.7198863636363636,True
8033,Proportional Integral Controller Enhanced (PIE): A Lightweight Control Scheme to Address the Bufferbloat Problem,2017,/api/v1/doc/document/draft-pan-aqm-pie/,/api/v1/doc/document/draft-pan-tsvwg-pie/,draft-pan-aqm-pie,draft-pan-tsvwg-pie,1.0,0.5,1.0,1.0,0.8749999999999999,True
8034,Active Queue Management (AQM) Based on Proportional Integral Controller Enhanced (PIE) for Data-Over-Cable Service Interface Specifications (DOCSIS) Cable Modems,2017,/api/v1/doc/document/draft-ietf-aqm-docsis-pie/,/api/v1/doc/document/draft-white-aqm-docsis-pie/,draft-ietf-aqm-docsis-pie,draft-white-aqm-docsis-pie,0.36082474226804123,0.8333333333333334,0.6666666666666666,1.0,0.6040378006872852,True
8094,DNS over Datagram Transport Layer Security (DTLS),2017,/api/v1/doc/document/draft-ietf-dprive-dnsodtls/,/api/v1/doc/document/draft-wing-dprive-dnsodtls/,draft-ietf-dprive-dnsodtls,draft-wing-dprive-dnsodtls,0.3939393939393939,0.6956521739130435,0.5,1.0,0.5511857707509881,True
8094,DNS over Datagram Transport Layer Security (DTLS),2017,/api/v1/doc/document/draft-wing-dprive-dnsodtls/,/api/v1/doc/document/draft-wing-dnsop-dnsodtls/,draft-wing-dprive-dnsodtls,draft-wing-dnsop-dnsodtls,1.0,0.7586206896551724,1.0,1.0,0.939655172413793,True
8098,Message Disposition Notification,2017,/api/v1/doc/document/draft-ietf-appsawg-mdn-3798bis/,/api/v1/doc/document/draft-hansen-mdn-3798bis/,draft-ietf-appsawg-mdn-3798bis,draft-hansen-mdn-3798bis,1.0,1.0,1.0,1.0,0.9999999999999999,True
8099,OSPF Topology-Transparent Zone,2017,/api/v1/doc/document/draft-ietf-ospf-ttz/,/api/v1/doc/document/draft-chen-ospf-ttz/,draft-ietf-ospf-ttz,draft-chen-ospf-ttz,1.0,0.5454545454545454,1.0,1.0,0.8863636363636364,True
8075,Guidelines for Mapping Implementations: HTTP to the Constrained Application Protocol (CoAP),2017,/api/v1/doc/document/draft-ietf-core-http-mapping/,/api/v1/doc/document/draft-castellani-core-http-mapping/,draft-ietf-core-http-mapping,draft-castellani-core-http-mapping,0.4316546762589928,0.8275862068965517,0.6666666666666666,1.0,0.634474489374018,True
8083,Multimedia Congestion Control: Circuit Breakers for Unicast RTP Sessions,2017,/api/v1/doc/document/draft-ietf-avtcore-rtp-circuit-breakers/,/api/v1/doc/document/draft-perkins-avtcore-rtp-circuit-breakers/,draft-ietf-avtcore-rtp-circuit-breakers,draft-perkins-avtcore-rtp-circuit-breakers,0.8854961832061069,0.8333333333333334,0.875,1.0,0.8818066157760814,True
8084,Network Transport Circuit Breakers,2017,/api/v1/doc/document/draft-ietf-tsvwg-circuit-breaker/,/api/v1/doc/document/draft-fairhurst-tsvwg-circuit-breaker/,draft-ietf-tsvwg-circuit-breaker,draft-fairhurst-tsvwg-circuit-breaker,1.0,0.8333333333333334,1.0,1.0,0.9583333333333334,True
8084,Network Transport Circuit Breakers,2017,/api/v1/doc/document/draft-fairhurst-tsvwg-circuit-breaker/,/api/v1/doc/document/draft-fairhurst-tsvwg/,draft-fairhurst-tsvwg-circuit-breaker,draft-fairhurst-tsvwg,1.0,0.38461538461538464,1.0,1.0,0.8461538461538461,True
8085,UDP Usage Guidelines,2017,/api/v1/doc/document/draft-ietf-tsvwg-rfc5405bis/,/api/v1/doc/document/draft-tsvwg-rfc5405bis/,draft-ietf-tsvwg-rfc5405bis,draft-tsvwg-rfc5405bis,1.0,1.0,1.0,1.0,0.9999999999999999,True
8085,UDP Usage Guidelines,2017,/api/v1/doc/document/draft-ietf-tsvwg-rfc5405bis/,/api/v1/doc/document/draft-eggert-tsvwg-rfc5405bis/,draft-ietf-tsvwg-rfc5405bis,draft-eggert-tsvwg-rfc5405bis,1.0,0.7692307692307693,1.0,1.0,0.9423076923076924,False
8086,GRE-in-UDP Encapsulation,2017,/api/v1/doc/document/draft-ietf-tsvwg-gre-in-udp-encap/,/api/v1/doc/document/draft-yong-tsvwg-gre-in-udp-encap/,draft-ietf-tsvwg-gre-in-udp-encap,draft-yong-tsvwg-gre-in-udp-encap,0.6363636363636364,0.8421052631578947,0.75,1.0,0.74688995215311,True
8087,The Benefits of Using Explicit Congestion Notification (ECN),2017,/api/v1/doc/document/draft-ietf-aqm-ecn-benefits/,/api/v1/doc/document/draft-welzl-ecn-benefits/,draft-ietf-aqm-ecn-benefits,draft-welzl-ecn-benefits,0.8787878787878788,1.0,1.0,1.0,0.9454545454545454,True
8095,Services Provided by IETF Transport Protocols and Congestion Control Mechanisms,2017,/api/v1/doc/document/draft-ietf-taps-transports/,/api/v1/doc/document/draft-fairhurst-taps-transports/,draft-ietf-taps-transports,draft-fairhurst-taps-transports,1.0,0.8,1.0,1.0,0.9500000000000001,True
8108,Sending Multiple RTP Streams in a Single RTP Session,2017,/api/v1/doc/document/draft-ietf-avtcore-rtp-multi-stream/,/api/v1/doc/document/draft-lennox-avtcore-rtp-multi-stream/,draft-ietf-avtcore-rtp-multi-stream,draft-lennox-avtcore-rtp-multi-stream,0.43478260869565216,0.8,0.75,1.0,0.6456521739130435,True
8082,Using Codec Control Messages in the RTP Audio-Visual Profile with Feedback with Layered Codecs,2017,/api/v1/doc/document/draft-ietf-avtext-avpf-ccm-layered/,/api/v1/doc/document/draft-wenger-avtext-avpf-ccm-layered/,draft-ietf-avtext-avpf-ccm-layered,draft-wenger-avtext-avpf-ccm-layered,1.0,0.8205128205128205,1.0,1.0,0.9551282051282052,True
8100,Diffserv-Interconnection Classes and Practice,2017,/api/v1/doc/document/draft-ietf-tsvwg-diffserv-intercon/,/api/v1/doc/document/draft-geib-tsvwg-diffserv-intercon/,draft-ietf-tsvwg-diffserv-intercon,draft-geib-tsvwg-diffserv-intercon,1.0,0.85,1.0,1.0,0.9625,True
8102,Remote-LFA Node Protection and Manageability,2017,/api/v1/doc/document/draft-ietf-rtgwg-rlfa-node-protection/,/api/v1/doc/document/draft-psarkar-rtgwg-rlfa-node-protection/,draft-ietf-rtgwg-rlfa-node-protection,draft-psarkar-rtgwg-rlfa-node-protection,1.0,0.8695652173913043,1.0,1.0,0.967391304347826,True
8113,Locator/ID Separation Protocol (LISP): Shared Extension Message & IANA Registry for Packet Type Allocations,2017,/api/v1/doc/document/draft-ietf-lisp-type-iana/,/api/v1/doc/document/draft-boucadair-lisp-type-iana/,draft-ietf-lisp-type-iana,draft-boucadair-lisp-type-iana,0.5540540540540541,0.782608695652174,0.6666666666666666,1.0,0.6783098315707011,True
8078,Managing DS Records from the Parent via CDS/CDNSKEY,2017,/api/v1/doc/document/draft-ietf-dnsop-maintain-ds/,/api/v1/doc/document/draft-ogud-dnsop-maintain-ds/,draft-ietf-dnsop-maintain-ds,draft-ogud-dnsop-maintain-ds,0.9591836734693877,0.7857142857142857,1.0,1.0,0.928061224489796,True
8078,Managing DS Records from the Parent via CDS/CDNSKEY,2017,/api/v1/doc/document/draft-ogud-dnsop-maintain-ds/,/api/v1/doc/document/draft-ogud-dnsop-ds-remove/,draft-ogud-dnsop-maintain-ds,draft-ogud-dnsop-ds-remove,0.9148936170212766,0.5,0.75,1.0,0.7867021276595745,True
8117,Current Hostname Practice Considered Harmful,2017,/api/v1/doc/document/draft-ietf-intarea-hostname-practice/,/api/v1/doc/document/draft-huitema-privsec-harmfulname/,draft-ietf-intarea-hostname-practice,draft-huitema-privsec-harmfulname,1.0,0.2777777777777778,1.0,1.0,0.8194444444444445,True
8128,IETF Appointment Procedures for the ICANN Root Zone Evolution Review Committee,2017,/api/v1/doc/document/draft-iab-rzerc/,/api/v1/doc/document/draft-morgan-iab-rzerc/,draft-iab-rzerc,draft-morgan-iab-rzerc,0.6351351351351351,0.7142857142857143,1.0,1.0,0.7643822393822394,True
8097,BGP Prefix Origin Validation State Extended Community,2017,/api/v1/doc/document/draft-ietf-sidr-origin-validation-signaling/,/api/v1/doc/document/draft-pmohapat-sidr-origin-validation-signaling/,draft-ietf-sidr-origin-validation-signaling,draft-pmohapat-sidr-origin-validation-signaling,1.0,0.9152542372881356,1.0,1.0,0.9788135593220338,True
8104,Pseudowire (PW) Endpoint Fast Failure Protection,2017,/api/v1/doc/document/draft-ietf-pals-endpoint-fast-protection/,/api/v1/doc/document/draft-ietf-pwe3-endpoint-fast-protection/,draft-ietf-pals-endpoint-fast-protection,draft-ietf-pwe3-endpoint-fast-protection,0.8641975308641975,1.0,1.0,1.0,0.9388888888888888,True
8104,Pseudowire (PW) Endpoint Fast Failure Protection,2017,/api/v1/doc/document/draft-ietf-pwe3-endpoint-fast-protection/,/api/v1/doc/document/draft-shen-pwe3-endpoint-fast-protection/,draft-ietf-pwe3-endpoint-fast-protection,draft-shen-pwe3-endpoint-fast-protection,1.0,0.9056603773584906,1.0,1.0,0.9764150943396227,True
8109,Initializing a DNS Resolver with Priming Queries,2017,/api/v1/doc/document/draft-ietf-dnsop-resolver-priming/,/api/v1/doc/document/draft-koch-dnsop-resolver-priming/,draft-ietf-dnsop-resolver-priming,draft-koch-dnsop-resolver-priming,1.0,0.8421052631578947,1.0,1.0,0.9605263157894736,True
